time,depth,IMUx,IMUy,IMUz
01/17/19_11:49:11.930161,88.48345577716827,-0.33932074904441833,0.030553102493286133,-0.08412056416273117
01/17/19_11:49:12.033924,89.26497995853424,-0.34259605407714844,0.045618485659360886,-0.08506832271814346
01/17/19_11:49:12.136886,90.03853797912598,-0.3458540141582489,0.06027708202600479,-0.08601570129394531
01/17/19_11:49:12.241383,90.80399572849274,-0.3490913510322571,0.07449980080127716,-0.0869625136256218
01/17/19_11:49:12.346006,91.56130850315094,-0.3523130416870117,0.0882577896118164,-0.08791065216064453
01/17/19_11:49:12.451317,92.31035113334656,-0.35551396012306213,0.10152345150709152,-0.08885651081800461
01/17/19_11:49:12.555580,93.05104315280914,-0.35869714617729187,0.1142696887254715,-0.08980350941419601
01/17/19_11:49:12.660160,93.78331303596497,-0.3618606626987457,0.12646980583667755,-0.09074974060058594
01/17/19_11:49:12.764643,94.50705349445343,-0.36500510573387146,0.1380985826253891,-0.09169407188892365
01/17/19_11:49:12.869211,95.22220194339752,-0.3681320250034332,0.14913105964660645,-0.09263954311609268
01/17/19_11:49:12.972572,95.92866003513336,-0.3712354600429535,0.15954375267028809,-0.09358444064855576
01/17/19_11:49:13.078233,96.62635624408722,-0.37432289123535156,0.16931402683258057,-0.09453048557043076
01/17/19_11:49:13.179531,97.3151832818985,-0.3773885667324066,0.17842014133930206,-0.09547443687915802
01/17/19_11:49:13.283083,97.9950875043869,-0.3804357647895813,0.18684160709381104,-0.09641952812671661
01/17/19_11:49:13.388544,98.66597056388855,-0.383462518453598,0.1945592164993286,-0.09736404567956924
01/17/19_11:49:13.489932,99.32776093482971,-0.38646888732910156,0.20155511796474457,-0.0983060821890831
01/17/19_11:49:13.593726,99.98037815093994,-0.3894544541835785,0.20781241357326508,-0.09924812614917755
01/17/19_11:49:13.697008,100.62375068664551,-0.39242076873779297,0.21331599354743958,-0.10019264370203018
01/17/19_11:49:13.800510,101.25778913497925,-0.39536628127098083,0.21805202960968018,-0.10113658756017685
01/17/19_11:49:13.903759,101.88243091106415,-0.39829063415527344,0.22200818359851837,-0.10207825154066086
01/17/19_11:49:14.007405,102.49760448932648,-0.4011955261230469,0.2251739501953125,-0.10301952809095383
01/17/19_11:49:14.110693,103.10322940349579,-0.40407752990722656,0.22754016518592834,-0.10396213829517365
01/17/19_11:49:14.214324,103.69923412799835,-0.40693989396095276,0.22909966111183167,-0.10490208119153976
01/17/19_11:49:14.316714,104.28554713726044,-0.40978050231933594,0.22984690964221954,-0.10584335774183273
01/17/19_11:49:14.417840,104.86211478710175,-0.4126010835170746,0.22977836430072784,-0.10678424686193466
01/17/19_11:49:14.521933,105.42884767055511,-0.41539880633354187,0.22889237105846405,-0.10772591084241867
01/17/19_11:49:14.626683,105.98569214344025,-0.41817665100097656,0.22718940675258636,-0.10866546630859375
01/17/19_11:49:14.731505,106.53257668018341,-0.42093202471733093,0.22467182576656342,-0.10960445553064346
01/17/19_11:49:14.835462,107.06943869590759,-0.42366525530815125,0.22134438157081604,-0.11054477840662003
01/17/19_11:49:14.940396,107.59623348712921,-0.4263778626918793,0.217213973402977,-0.11148243397474289
01/17/19_11:49:15.041512,108.11286270618439,-0.42906782031059265,0.2122897207736969,-0.11241989582777023
01/17/19_11:49:15.144839,108.61929953098297,-0.4317367672920227,0.20658333599567413,-0.11335964500904083
01/17/19_11:49:15.249956,109.11546349525452,-0.43438321352005005,0.20010893046855927,-0.11429748684167862
01/17/19_11:49:15.354469,109.60130989551544,-0.43700599670410156,0.19288305938243866,-0.11523475497961044
01/17/19_11:49:15.457695,110.07678508758545,-0.4396076202392578,0.18492503464221954,-0.1161731705069542
01/17/19_11:49:15.561499,110.54181754589081,-0.4421873092651367,0.1762569099664688,-0.11710911244153976
01/17/19_11:49:15.666856,110.99637150764465,-0.4447444975376129,0.1669033169746399,-0.1180446669459343
01/17/19_11:49:15.770400,111.44038438796997,-0.4472774565219879,0.15689198672771454,-0.11898098140954971
01/17/19_11:49:15.874703,111.87381148338318,-0.449789822101593,0.14625360071659088,-0.11991691589355469
01/17/19_11:49:15.979448,112.29659914970398,-0.4522777497768402,0.1350216120481491,-0.1208522841334343
01/17/19_11:49:16.083537,112.70870268344879,-0.45474377274513245,0.12323286384344101,-0.12178707122802734
01/17/19_11:49:16.188396,113.11006844043732,-0.4571865200996399,0.11092744022607803,-0.1227228194475174
01/17/19_11:49:16.291818,113.5006695985794,-0.45960694551467896,0.09814836829900742,-0.12365646660327911
01/17/19_11:49:16.395558,113.88044357299805,-0.4620029628276825,0.08494239300489426,-0.1245906874537468
01/17/19_11:49:16.499754,114.24936354160309,-0.46437549591064453,0.07135969400405884,-0.12552300095558167
01/17/19_11:49:16.604222,114.60737586021423,-0.4667261242866516,0.057453703135252,-0.12645645439624786
01/17/19_11:49:16.708366,114.95444476604462,-0.4690523147583008,0.04328180477023125,-0.12738914787769318
01/17/19_11:49:16.813224,115.29054343700409,-0.4713558256626129,0.028905114158988,-0.12831954658031464
01/17/19_11:49:16.918318,115.61562716960907,-0.4736339747905731,0.014388221316039562,-0.1292528212070465
