time,depth,IMUx,IMUy,IMUz
01/17/19_11:39:11.289007,24.190563708543777,-0.09106273949146271,-0.44356632232666016,-0.021114541217684746
01/17/19_11:39:11.389679,25.27974173426628,-0.0951618179678917,-0.45756015181541443,-0.02207336388528347
01/17/19_11:39:11.495335,26.367417722940445,-0.09924812614917755,-0.4708259701728821,-0.023033713921904564
01/17/19_11:39:11.600037,27.453504502773285,-0.10333442687988281,-0.4833481013774872,-0.023991966620087624
01/17/19_11:39:11.702635,28.537917137145996,-0.10741100460290909,-0.4951133728027344,-0.024951744824647903
01/17/19_11:39:11.807504,29.62057515978813,-0.11148243397474289,-0.5061079263687134,-0.02591114118695259
01/17/19_11:39:11.913336,30.70138692855835,-0.11554832756519318,-0.5163208842277527,-0.026868248358368874
01/17/19_11:39:12.018593,31.78025856614113,-0.11960525810718536,-0.52574223279953,-0.027826881036162376
01/17/19_11:39:12.119974,32.8571118414402,-0.12365646660327911,-0.5343637466430664,-0.028785323724150658
01/17/19_11:39:12.222303,33.931850641965866,-0.12769947946071625,-0.5421780943870544,-0.02974529378116131
01/17/19_11:39:12.327961,35.00438332557678,-0.13173484802246094,-0.5491775870323181,-0.030702972784638405
01/17/19_11:39:12.433689,36.07461825013161,-0.13576164841651917,-0.5553590059280396,-0.03166007995605469
01/17/19_11:39:12.539047,37.14245930314064,-0.13978366553783417,-0.560718834400177,-0.03261890634894371
01/17/19_11:39:12.644535,38.20781707763672,-0.14379540085792542,-0.5652549862861633,-0.03357753902673721
01/17/19_11:39:12.746330,39.27059769630432,-0.14779777824878693,-0.5689663887023926,-0.03453388437628746
01/17/19_11:39:12.852236,40.33070504665375,-0.15179120004177094,-0.5718532800674438,-0.03549328073859215
01/17/19_11:39:12.955406,41.38803631067276,-0.15577717125415802,-0.573917806148529,-0.03645076975226402
01/17/19_11:39:13.058855,42.442502081394196,-0.15975342690944672,-0.5751619338989258,-0.037407875061035156
01/17/19_11:39:13.163167,43.49399954080582,-0.16372166574001312,-0.575591504573822,-0.038364410400390625
01/17/19_11:39:13.268146,44.5424348115921,-0.1676780730485916,-0.5752102732658386,-0.039322663098573685
01/17/19_11:39:13.369262,45.587705075740814,-0.1716262847185135,-0.5740253329277039,-0.040280532091856
01/17/19_11:39:13.472684,46.629711985588074,-0.1755657196044922,-0.5720447897911072,-0.04123802110552788
01/17/19_11:39:13.576907,47.66835719347,-0.17949257791042328,-0.5692768096923828,-0.04219494014978409
01/17/19_11:39:13.681711,48.70353788137436,-0.18341064453125,-0.565731942653656,-0.04315166547894478
01/17/19_11:39:13.786530,49.735160171985626,-0.18731728196144104,-0.5614213943481445,-0.0441095344722271
01/17/19_11:39:13.891371,50.76310783624649,-0.1912132352590561,-0.5563576817512512,-0.04506359249353409
01/17/19_11:39:13.992217,51.78729146718979,-0.195098876953125,-0.5505533218383789,-0.04602089151740074
01/17/19_11:39:14.096682,52.807608246803284,-0.19897328317165375,-0.5440231561660767,-0.04697761684656143
01/17/19_11:39:14.200350,53.82395088672638,-0.20283566415309906,-0.5367823839187622,-0.04793262481689453
01/17/19_11:39:14.303221,54.83621656894684,-0.20668449997901917,-0.5288484692573547,-0.04888878017663956
01/17/19_11:39:14.405656,55.84430694580078,-0.21052590012550354,-0.5202382206916809,-0.04984436184167862
01/17/19_11:39:14.511021,56.84811919927597,-0.21435336768627167,-0.5109692811965942,-0.05080127716064453
01/17/19_11:39:14.613338,57.84754604101181,-0.21816806495189667,-0.5010620355606079,-0.05175628885626793
01/17/19_11:39:14.718040,58.842480182647705,-0.22196999192237854,-0.4905364215373993,-0.052710916846990585
01/17/19_11:39:14.819873,59.83282774686813,-0.22576084733009338,-0.4794141948223114,-0.05366668850183487
01/17/19_11:39:14.922121,60.81847697496414,-0.22953815758228302,-0.46771642565727234,-0.05462055280804634
01/17/19_11:39:15.025019,61.79932504892349,-0.23330211639404297,-0.455466091632843,-0.05557537078857422
01/17/19_11:39:15.129960,62.775278091430664,-0.2370542585849762,-0.44268789887428284,-0.056529998779296875
01/17/19_11:39:15.231944,63.74621540307999,-0.2407909482717514,-0.42940542101860046,-0.0574861541390419
01/17/19_11:39:15.336298,64.71205651760101,-0.24451522529125214,-0.4156437814235687,-0.05843811109662056
01/17/19_11:39:15.441357,65.672667324543,-0.2482254058122635,-0.4014293849468231,-0.05939331278204918
01/17/19_11:39:15.542771,66.62796288728714,-0.25192299485206604,-0.38678818941116333,-0.060347940772771835
01/17/19_11:39:15.646608,67.5778403878212,-0.25560474395751953,-0.3717479705810547,-0.06130046769976616
01/17/19_11:39:15.751573,68.52218806743622,-0.2592746913433075,-0.3563365936279297,-0.06225433573126793
01/17/19_11:39:15.853170,69.46091204881668,-0.26292821764945984,-0.3405822813510895,-0.06320762634277344
01/17/19_11:39:15.958175,70.39389610290527,-0.26656800508499146,-0.3245135247707367,-0.0641605406999588
01/17/19_11:39:16.062642,71.32104635238647,-0.27019158005714417,-0.30816012620925903,-0.06511326134204865
01/17/19_11:39:16.167441,72.24226891994476,-0.2738010585308075,-0.2915523648262024,-0.066065214574337
01/17/19_11:39:16.272246,73.15744310617447,-0.2773965895175934,-0.27472010254859924,-0.06701850891113281
01/17/19_11:39:16.376967,74.06647056341171,-0.28097495436668396,-0.2576942443847656,-0.0679716095328331
01/17/19_11:39:16.481627,74.96926635503769,-0.2845388352870941,-0.2405058890581131,-0.06892223656177521
01/17/19_11:39:16.586456,75.86570978164673,-0.28808823227882385,-0.22318649291992188,-0.06987438350915909
01/17/19_11:39:16.691338,76.75571143627167,-0.29162007570266724,-0.20576754212379456,-0.07082577049732208
01/17/19_11:39:16.795513,77.63915956020355,-0.295135498046875,-0.1882808655500412,-0.07177525013685226
01/17/19_11:39:16.900348,78.51596474647522,-0.29863548278808594,-0.17075872421264648,-0.07272739708423615
01/17/19_11:39:17.005301,79.38602864742279,-0.3021205961704254,-0.15323324501514435,-0.07367783039808273
01/17/19_11:39:17.108882,80.24923503398895,-0.30558720231056213,-0.1357368528842926,-0.07462920993566513
01/17/19_11:39:17.213296,81.10551238059998,-0.3090396821498871,-0.11830168217420578,-0.07557850331068039
01/17/19_11:39:17.317099,81.95473551750183,-0.3124723434448242,-0.1009601578116417,-0.07652892917394638
01/17/19_11:39:17.420930,82.79681503772736,-0.3158903121948242,-0.08374452590942383,-0.07747917622327805
01/17/19_11:39:17.524989,83.6316704750061,-0.31928959488868713,-0.06668730080127716,-0.07842826843261719
01/17/19_11:39:17.629934,84.45918560028076,-0.3226720988750458,-0.04982032999396324,-0.07937755435705185
01/17/19_11:39:17.734341,85.27927994728088,-0.3260374069213867,-0.03317537531256676,-0.08032608032226562
01/17/19_11:39:17.839403,86.09184622764587,-0.3293844163417816,-0.01678452454507351,-0.08127593994140625
01/17/19_11:39:17.943690,86.89678609371185,-0.33271485567092896,-0.0006788730970583856,-0.08222351223230362
01/17/19_11:39:18.048353,87.69402801990509,-0.33602580428123474,0.015110588632524014,-0.08317241817712784
01/17/19_11:39:18.153768,88.48345577716827,-0.33932074904441833,0.030553102493286133,-0.08412056416273117
01/17/19_11:39:18.258392,89.26497995853424,-0.34259605407714844,0.045618485659360886,-0.08506832271814346
01/17/19_11:39:18.361462,90.03853797912598,-0.3458540141582489,0.06027708202600479,-0.08601570129394531
01/17/19_11:39:18.466219,90.80399572849274,-0.3490913510322571,0.07449980080127716,-0.0869625136256218
01/17/19_11:39:18.569924,91.56130850315094,-0.3523130416870117,0.0882577896118164,-0.08791065216064453
01/17/19_11:39:18.674139,92.31035113334656,-0.35551396012306213,0.10152345150709152,-0.08885651081800461
01/17/19_11:39:18.778588,93.05104315280914,-0.35869714617729187,0.1142696887254715,-0.08980350941419601
01/17/19_11:39:18.883345,93.78331303596497,-0.3618606626987457,0.12646980583667755,-0.09074974060058594
01/17/19_11:39:18.987748,94.50705349445343,-0.36500510573387146,0.1380985826253891,-0.09169407188892365
01/17/19_11:39:19.088447,95.22220194339752,-0.3681320250034332,0.14913105964660645,-0.09263954311609268
